Sample,S1,S2,S3,S4,S5,S6,S7,S8,S9,E12,Material
2021_Aug_31_SR-3501_SN19387Q4__00293.sed,7.106161426433484,7.725725812253093,7.485968392270987,7.60566907121763,8.381140182995958,7.848127787488735,6.866897504413039,6.409306005362382,5.605503636225299,113.75486424494696,2.0
2021_Aug_31_SR-3501_SN19387Q4__00047.sed,6.647871335335591,7.245474085506148,7.003422685600988,7.099755817222337,7.8307869159353345,7.314583561972821,6.381463940394509,5.929567576372076,5.160099491267179,106.59316950087111,2.0
2021_Sep_01_SR-3501_SN19387Q4__00626.sed,8.151375925364214,8.68969910077958,8.387581577057786,8.587319606710182,9.316557231417,9.01203913949344,8.022493044167183,7.497815794727399,6.564140428711331,127.36617209614343,5.0
5371,8.45296907589602,8.998459232420867,8.692463897224783,8.93250353523503,9.681519544577906,9.364637311569895,8.342915061600305,7.783613221028591,6.826275969971386,131.8388317611643,7.0
1978,6.381363734507356,6.825169049617706,6.630955893450105,6.815655346960996,7.361805218454814,7.094258611822609,6.295574420324337,5.80345195186287,5.031972611619221,102.29895567073771,7.0
aug_0.0_62031241,8.690327173272504,9.251276448620775,8.932976213341142,9.182901981327719,9.954457473435053,9.636145691619816,8.589602355192648,8.023885480288776,7.043461173650509,135.19452706685297,0.0
2021_Aug_31_SR-3501_SN19387Q4__00295.sed,7.106689520948431,7.726270263827483,7.486435214112517,7.606320159989551,8.381647838884168,7.848717348102372,6.867456356698652,6.409948975746528,5.605970316839521,113.7635446950906,2.0
2021_Sep_01_SR-3501_SN19387Q4__00750.sed,8.308451421038672,8.851705454200479,8.570252653673228,8.81000196335837,9.543103157602498,9.220957767406873,8.208695039258599,7.628831747022684,6.660766720304401,130.7540409241194,6.0
aug_5.0_266992b9,8.11607215203393,8.635184296927546,8.333680755397225,8.5348203969251,9.255288654760111,8.966826478835042,7.988793868063399,7.4703275473483925,6.537278151282116,126.54732182701864,5.0
2021_Sep_01_SR-3501_SN19387Q4__00259.sed,8.662505321333217,9.218007978799557,8.899332523066738,9.146533804231456,9.912708969726676,9.60034684936763,8.561962917395235,8.001770107655762,7.028457948308348,134.6147126966283,4.0
2021_Aug_31_SR-3501_SN19387Q4__00470.sed,8.287635121002163,8.818252855384983,8.51676670963636,8.75191159644384,9.484726524771016,9.17754185076046,8.179038848863588,7.634297020067331,6.6970472288148,129.0448625774746,3.0
4351,8.650288203058906,9.207705274195252,8.889537101663041,9.135690145859993,9.903080952164103,9.587849713361884,8.546858824146828,7.9839398349178765,7.010388307624684,134.5134917439497,9.0
2021_Aug_31_SR-3501_SN19387Q4__00367.sed,8.69113578682757,9.247715447901646,8.92770036996998,9.176554139290078,9.946526853483064,9.633033732478616,8.590364429764083,8.025722022983953,7.047357335137933,135.06790945985836,0.0
aug_mixup_4.0_495162,8.672080189081568,9.23406069047287,8.916012239610119,9.163397719880855,9.933790032538555,9.613278873822951,8.568541412734525,8.006799517838285,7.030091604965887,134.92490015348778,4.0
2021_Aug_30_SR-3501_SN19387Q4__00229.sed,8.151707126656618,8.728474769954719,8.449597928059312,8.70861500247338,9.503827185622423,9.096477832971843,8.025452023119188,7.480740343338347,6.487616691241866,129.2819049559577,1.0
aug_4.0_12782c55,8.38697197479339,8.8674439201075,8.504525247091594,8.69933986084513,9.405345183051026,9.18417623099495,8.356717718477139,7.844826870738064,6.884419058258641,127.3998349912401,4.0
21,6.584355079286147,7.000423151102844,6.7540231116796665,6.9244729335998025,7.474349518694618,7.2584321585019875,6.555606129975776,6.060363582919808,5.247356236930051,103.55680138675177,7.0
2021_Aug_31_SR-3501_SN19387Q4__00622.sed,8.421102750078077,8.985628456683896,8.682153747069965,8.912718821746264,9.676954627923188,9.329775541775737,8.30028467780899,7.748934302737002,6.794659040899167,131.61947338877079,3.0
aug_mixup_1.0_875736,7.418131303530844,8.030485664939292,7.8129385465379375,8.030122300076897,8.837096307285073,8.290549094803826,7.233077252293421,6.732219106677234,5.812131445558416,120.32300439976837,1.0
aug_mixup_8.0_212791,4.596528958308622,4.9672047614761095,4.839991751026661,4.937036788416034,5.314079623510825,5.075255398216743,4.476186270539046,4.1440281319220365,3.59481841429757,75.30809463940159,8.0
2920,7.934014736857317,8.290271322392211,7.816919972254414,7.93429069934042,8.544850784364055,8.375310589724219,7.938409153422791,7.289542322735744,6.394439233459604,116.35899355737612,2.0
2021_Aug_31_SR-3501_SN19387Q4__00624.sed,8.4214714485463,8.98602408524491,8.682500622204072,8.913196443552478,9.677316260112327,9.330149755126723,8.30074482439291,7.749406324555136,6.794938603166563,131.62415896021872,3.0
2021_Aug_30_SR-3501_SN19387Q4__00001.sed,8.513159214924379,9.055653201212104,8.743539041385933,8.989989803801807,9.74631967156091,9.443167157107375,8.42341985676887,7.870731988217295,6.9118978178244666,132.2575501158632,0.0
2021_Sep_01_SR-3501_SN19387Q4__00589.sed,8.428037885839455,8.998334568989378,8.700231720488288,8.94924441646961,9.732859206289177,9.371171002834565,8.320850249374256,7.759689547656666,6.774783732201471,132.28075843662054,5.0
2021_Sep_03_SR-3501_SN19387Q4__00179.sed,8.688147585933736,9.244563740407385,8.92495878754535,9.174388202851178,9.944087933574822,9.631266724174125,8.588941536437892,8.024323963326893,7.045865424785493,135.0241689687702,0.0
307,5.491408101596,5.886049030668085,5.654893984528901,5.793465299700694,6.252071148066635,6.060993601279423,5.447272992460543,5.030170647450321,4.357081323736219,86.95873490875664,2.0
3975,5.179066220083751,5.379262444009439,5.076937204769802,5.080214204030579,5.460895881370593,5.358758913775341,5.225047236509,4.689753971824495,4.046744767752659,75.50233361106817,8.0
1339,7.180264052376915,7.5720170487393945,7.253208820587183,7.383470131083893,8.015191685084375,7.694248369052842,7.0128966254612815,6.444460661388278,5.6278628172425345,109.91864899734205,8.0
aug_0.0_a6f60dcd,8.691135245124102,9.247820098859641,8.927667912013948,9.17662604259176,9.946558944537973,9.63299481249101,8.590234892635182,8.025638960891355,7.047436051522807,135.06920194072507,0.0
aug_mixup_3.0_870559,8.385104248944524,8.938862966716401,8.634338313735686,8.863542215310694,9.61819449767771,9.283128524221695,8.261343249860177,7.7142798179635825,6.765164077590901,130.8867967885178,3.0
3018,8.669124684819131,9.223747953091959,8.903853291559674,9.150655198497326,9.916042065217624,9.601352720522206,8.56853683341825,8.000959731747807,7.0224407320507956,134.70751163341188,9.0
2941,8.508166718965477,9.040845538707782,8.697162690092277,8.907541221947294,9.668977650906001,9.327606815417834,8.39925266077847,7.801851638664297,6.841439566237777,131.49035336781114,2.0
aug_mixup_9.0_934478,8.219208912975715,8.753242964690722,8.457057876658974,8.68553107582719,9.413598368078208,9.115367716586535,8.122943301224506,7.582496116604636,6.651243078115314,128.04941554185763,9.0
2942,8.497209241480476,9.029839350433484,8.68775000820953,8.897923053795278,9.659149436158497,9.317249251411827,8.388457778035187,7.7901442919259045,6.830738636108428,131.3716478904851,2.0
aug_4.0_d513afae,8.662489842315006,9.22059252121262,8.901647466863853,9.146880738548079,9.914798557569407,9.597641730833097,8.557501647343356,7.997384870015205,7.023895335448221,134.6716803686003,4.0
2003,8.4737720584612,9.012016290082157,8.69097479381285,8.917582517192113,9.667796328612173,9.342271248873207,8.369920724815769,7.783756639056316,6.81741213810409,131.57616450935848,7.0
1241,6.680010997803898,7.159421170522639,6.9092660615504204,7.095376521326732,7.69124177152069,7.418427344881844,6.568561193712537,6.144353810342658,5.40642905700054,105.05505418218378,8.0
aug_6.0_03a03b28,8.234085200711322,8.805024460036835,8.515511789212198,8.776514791039574,9.568082837287847,9.200647939825302,8.125871315216607,7.5700773800373975,6.5521219360761584,130.29423657377288,6.0
aug_mixup_7.0_840135,8.519456151359488,9.075642606221797,8.768108584894147,9.008674821967576,9.7673819831381,9.441644432227317,8.412082667091704,7.8463252360911415,6.879113809361153,132.98413723409578,7.0
3999,7.486397775964539,8.012731719539532,7.713753496223508,7.843829566912071,8.565677867486336,8.145671707362897,7.314785499316433,6.749342382007262,5.890744841791344,117.25310136375376,8.0
2878,8.48587062782218,9.021764874693188,8.698288654369225,8.92669106977031,9.676787616955245,9.351387896049767,8.38065410253117,7.793620160893809,6.828032499390041,131.77122133428787,7.0
1384,6.6830135592641655,6.816892233354213,6.3598633269975,6.323642027272005,6.805242497301015,6.716785222299436,6.741918482272656,6.049226513971555,5.2488717454227585,92.96287571520973,8.0
2021_Sep_01_SR-3501_SN19387Q4__00871.sed,7.031862195173877,7.594338428141135,7.381813114213546,7.55790018255239,8.23995676086524,7.814657448312909,6.85657352800777,6.3224839353190925,5.474819391424502,114.51100849629073,6.0
1346,7.320786534675026,7.751347094986286,7.42824790390182,7.553870874808823,8.21720332676664,7.862736487139703,7.145262459714073,6.570678023941022,5.739468272568864,112.62792023492065,8.0
1945,8.20667476146364,8.761014718166791,8.469150057612953,8.6912530037215,9.435391818130736,9.088387362039375,8.079389775835315,7.526625271898815,6.589622305207989,128.83908627654938,2.0
666,6.925564032141611,7.267738280520162,6.849012631304783,6.937047585363335,7.497763253502242,7.404504727137329,6.984130906610324,6.4235596695679495,5.566439963854192,102.12081773013392,2.0
aug_mixup_9.0_187369,8.671559698548277,9.225773157660106,8.904738952553286,9.151299286143793,9.917906186325002,9.602341712572347,8.571801041896396,8.003238869301992,7.024511410658789,134.71399671672208,9.0
aug_mixup_9.0_886663,8.635773501339525,9.191868945938332,8.874687682844266,9.120526832543081,9.88615271773117,9.56998124322447,8.531303820291498,7.968614503466456,6.995011817548863,134.3316456731443,9.0
285,5.706978324773704,6.11213438943745,5.924652864402549,6.0224784840209065,6.471579653283534,6.298728405173948,5.646800915211897,5.274361215253385,4.6232236909742905,90.00552062203941,9.0
aug_6.0_6ea91284,7.214740962976287,7.812574726111592,7.608392004396144,7.804179076417845,8.54950278734583,8.066887295280825,7.054432781623302,6.51751180819314,5.631633087681222,117.93738280039179,6.0
3075,6.419792257885843,6.848659924119459,6.640201413090768,6.802789470834776,7.356390250827466,7.039848282709762,6.2259342990000786,5.766399097628067,5.019945860355023,102.58572431983387,8.0
aug_6.0_ea172eec,5.444358666962702,5.961883767740577,5.68886624257474,5.742806580850695,6.369916870671842,5.844369274238199,5.037694811285627,4.723943565213563,4.163922287042398,88.0252522897974,6.0
472,6.993109428035697,7.432406327839144,7.172971756535546,7.35514014458357,7.9363229691493835,7.708881435001202,6.957697617454737,6.437476162543641,5.580204996267329,109.86934423917111,7.0
4394,8.6424263131104,9.201475365878295,8.884823498801243,9.130666355624502,9.89849728958252,9.57950984836474,8.53750018881595,7.974560741994523,6.999659306942512,134.4909246489482,9.0
aug_mixup_5.0_689216,8.24153140270573,8.797785618416597,8.50539831948803,8.722160252830063,9.46369498161329,9.127375455060266,8.121644446612107,7.572896341550476,6.623376108383559,129.20131062260253,5.0
aug_mixup_0.0_465869,8.691019951420426,9.249748803133397,8.929786178733258,9.178169724117831,9.948764660558657,9.63325393484374,8.58947372181004,8.024793782286183,7.0459017435577875,135.11186983509884,0.0
2576,7.731709685324381,8.259989540737362,7.97558572080625,8.181566759291215,8.88634913835307,8.53856791746204,7.564289041703408,7.049045719227136,6.182456453124903,121.77440920328382,8.0
1980,6.392807495762895,6.837790497396521,6.642686212067024,6.827147772117933,7.374560969432493,7.1074540481631345,6.306041538477965,5.814126913707785,5.04295341988478,102.46092541309345,7.0
2021_Aug_31_SR-3501_SN19387Q4__00005.sed,6.0941264468619885,6.539951978908691,6.294039392184956,6.453563838665943,7.003302676553787,6.772635030092471,5.996611765205109,5.578658841164701,4.882878751428754,94.54955140679661,2.0
aug_6.0_dbd2cbe8,7.942750301406706,8.522022203246681,8.260756745400219,8.525939371232937,9.32051956716596,8.898687628863721,7.818884030163812,7.271692359548847,6.275931012058221,127.15084159956696,6.0
33,3.870425022743327,3.866296032781702,3.494208325124964,3.7984366130789446,4.27013476716118,4.521167673129863,4.6239126263741435,4.742381794267446,3.269813426374556,59.41537280611588,9.0
330,2.182748478522884,2.3806266617315606,2.2013734619132435,2.1868033921910515,2.3878053386312716,2.433247587013917,2.1540728145821526,2.104357800403752,2.0101241851208687,31.57013605852572,5.0
471,6.994599547471432,7.435037994275651,7.175266339607821,7.357502753883326,7.9394668350583775,7.709893261396278,6.9573469413000915,6.437340018138076,5.58133386795291,109.89711735606903,7.0
2021_Aug_30_SR-3501_SN19387Q4__00036.sed,8.113187792035024,8.652547826442595,8.38004233943464,8.61309888471155,9.334004669236144,9.00200067934091,8.00149836022571,7.4288720978307765,6.477040727098855,128.12313536722363,1.0
aug_0.0_b27ba65f,8.552429557561188,9.100472896332564,8.787437343364916,9.03449248059535,9.792630887062796,9.485319865679998,8.459017209458416,7.901631604501527,6.936124789678627,132.97532035482038,0.0
aug_0.0_ee731f08,8.690880457218903,9.250735342959551,8.931052364211386,9.178971741898689,9.94981090912173,9.633272354254196,8.589322733162412,8.024591176528112,7.045979570728204,135.1270451048682,0.0
aug_mixup_0.0_597690,8.69065400795123,9.249588994390258,8.929704239241868,9.178119706291398,9.948725940214725,9.632975677383357,8.58905164041956,8.024490325592936,7.045646149288967,135.11123234931904,0.0
5058,8.529442528275071,9.060331575241372,8.730974089260265,8.959936662029595,9.708371864879208,9.402289283131424,8.44178809227371,7.862743160037669,6.898060485902852,131.87050472065386,9.0
3164,6.56795356664097,7.055396168669178,6.8198285023096075,7.010375113260476,7.579166280678072,7.302298863273281,6.4684123177251,5.979584221386928,5.20645698994483,104.94317330723779,2.0
1477,8.038847676852972,8.418018423026343,7.968535605276413,8.099064992810804,8.738342682000198,8.52897021393996,8.011415944208629,7.365109779679755,6.461718814908023,118.81852796308847,2.0
3905,8.49334043790688,9.02907675725749,8.689355781138985,8.900947801523314,9.662191404460113,9.320219501982582,8.384103762560784,7.790705671582702,6.831928924733749,131.41132608670011,2.0
2021_Aug_31_SR-3501_SN19387Q4__00307.sed,7.354153206807008,7.992481458088925,7.7760505238458695,7.953318528738466,8.773109277811166,8.200443568243388,7.146608505238182,6.662497516628955,5.797908488190523,118.61400658490932,2.0
2021_Aug_31_SR-3501_SN19387Q4__00610.sed,8.393483578006975,8.944003792863818,8.637075058480148,8.866954107600895,9.619832119441938,9.28832593570295,8.270494818350445,7.721108454187461,6.772952810955116,130.9189484892284,3.0
2021_Sep_01_SR-3501_SN19387Q4__00740.sed,8.276015704593863,8.814498078321591,8.53653448673412,8.777056602106516,9.503183144915415,9.186140756292911,8.179255386375281,7.596764460641343,6.629876150851811,130.32417651811284,6.0
aug_mixup_2.0_429591,7.993765220574034,8.370077587847765,7.917402503961553,8.04418389954185,8.678568155426412,8.46911219924428,7.95116212790531,7.319725002773014,6.42310280697038,118.30428899633115,2.0
1555,8.672676185515371,9.22876273045964,8.909106878595004,9.154909986308251,9.922782044603496,9.605451550927597,8.570738071949611,8.004267708813234,7.025224871419209,134.7852487401159,9.0
2021_Aug_31_SR-3501_SN19387Q4__00617.sed,8.413093822290053,8.974096398400096,8.669202787155061,8.89900925953704,9.660031676093388,9.317232453924046,8.291414409125641,7.74063610799953,6.788436564831508,131.41629339842376,3.0
2021_Sep_01_SR-3501_SN19387Q4__00879.sed,7.085013220792437,7.659478759293151,7.450825584056869,7.629985498114539,8.32935562940216,7.885599987401885,6.912790124241464,6.377907476650623,5.519614274618509,115.53203852604821,6.0
5044,8.61566850725402,9.173830050557843,8.856168097191098,9.099041481602516,9.866979781383604,9.542426064487103,8.511465415839053,7.944913276263094,6.97140430138941,134.05764701482,9.0
1488,8.387533161033788,8.881332786903432,8.532190180506994,8.745435152412806,9.469569828830847,9.169483016835922,8.290742103815932,7.697372106890751,6.748604657203462,128.92436300454779,2.0
